ISO3,Region.Name,Income.group,Developed.Developing,TimePeriod,GDP.nominal..USD.million.,Foreign.direct.investment..net.inflows....of.GDP.,Pop..million.,Total.function_per_capita,Economic.affairs_per_capita,Agriculture..forestry..fishing.and.hunting_per_capita,Fuel.and.energy_per_capita,Mining..manufacturing.and.construction_per_capita,Transport_per_capita,Communication_per_capita,Environment.protection_per_capita,Housing.and.community.amenities_per_capita,Health_per_capita,Education_per_capita,Social.protection_per_capita,Special.others_per_capita,X1.78,X1.79,X1.80,X1.82,X1.81,X1.83,X1.84,X1.85,X1.77,X1.61,X1.59,X1.60,X1.64,X1.63,X1.62,X1.58,X1.56,X1.57,X1.65,X1.67,X1.66,X1.68,X1.69,X1.70,X1.72,X1.71,X1.73,X1.75,X1.76,X1.74,X1.14,X1.16,X1.17,X1.18,X1.19,X1.20,X1.21,X1.22,X1.23,X1.24,X1.25,X1.26,X1.27,X1.28,X1.32,X1.33,X1.34,X1.29,X1.30,X1.31,X1.35,X1.36,X1.37,X1.38,X1.39,X1.40,X1.41,X1.42,X1.43,X1.44,X1.45,X1.46,X1.47,X1.48,X1.49,X1.50,X1.51,X1.52,X1.53,X1.54,X1.55,X1.15,X1.1,X1.2,X1.3,X1.6,X1.8,X1.10,X1.12,X1.4,X1.7,X1.9,X1.11,X1.13,X1.5
SRB,Europe,Upper middle income,Developed economies,2008,54117000000,7.339387438,7454279,2995.863181,358.7201391,50.91747174,3.258718191,4.480737513,170.4038054,2.987158342,23.87890231,126.5045218,411.5756869,299.693639,1118.149723,657.3405691,7.4,6.9,7.8,12,25.9,13.9,3.9,13.6,99.7,268,465,197,8.8,7,7.9,7.7,6.9,6,540,310,230,74.63181305,66.40155029,81.4890976,98.03232574,98.12830353,98.20826721,30.91174316,26.89268303,28.71934509,95,91.2,91.35,91.35,20.4,11.84,18.6,15.44,NA,NA,91.02,NA,NA,11.56,15.08,12.78,13.84,NA,NA,44.6,85.7,90.7,88.3,84.52,89.98,87.1,68.8,69.4,69.1,76.5,77.5,77,81.7,83.9,82.9,4.2,2.4,3.3,21.2,17.9,19.6,0,NA,NA,NA,915,11,172,732,904,44,NA,45,43,44
SRB,Europe,Upper middle income,Developed economies,2009,46949000000,6.168517285,7425347,2586.949809,288.8753886,50.91747174,3.258718191,4.480737513,170.4038054,2.987158342,15.89151322,84.84451972,363.3500226,249.9546486,1037.796617,546.2370984,6.9,6.5,7.4,11.2,24.2,13,3.7,12.8,99.8,265,459,194,8.6,6.9,7.8,7.5,6.7,5.9,531,304,227,74.65888977,66.37866974,81.49628448,98.03232574,98.12869263,98.20826721,30.85146713,26.52639961,28.48254204,95,91.3,90.025,90.525,20.4,11.42,19.5,15.72,NA,NA,90.56,NA,NA,9.58,14.24,13.14,13.62,NA,NA,44.6,85.7,90.7,88.3,88.66,94.64,91.5,68.8,69.4,69.1,76.5,77.5,77,81.7,83.9,82.9,4.2,2.4,3.3,21.4,18.5,20,0,NA,NA,NA,915,11,172,732,904,44,NA,45,43,44
SRB,Europe,Upper middle income,Developed economies,2010,43067000000,3.915071284,7395864,2458.130652,343.5704064,50.91747174,3.258718191,4.480737513,170.4038054,2.987158342,19.74076322,82.34332054,326.1282252,220.528663,931.3313495,534.3527139,6.5,6.1,6.9,10.4,22.3,11.9,3.5,12,99.7,261,454,193,8.4,6.7,7.6,7.3,6.6,5.7,524,300,224,74.6859436,66.35578156,81.50346375,98.03232574,98.12908173,98.20826721,30.78949928,26.15304565,28.2397747,91,91.4,88.7,89.7,20.5,11,20.4,16,NA,NA,90.1,NA,NA,7.6,13.4,13.5,13.4,NA,NA,44.6,85.7,90.7,88.3,92.8,99.3,95.9,68.8,69.4,69.1,76.5,77.5,77,81.7,83.9,82.9,4.2,2.4,3.3,21.6,19,20.4,0,NA,NA,NA,915,11,172,732,904,44,NA,45,43,44
SRB,Europe,Upper middle income,Developed economies,2011,51274000000,9.619400905,7364859,2816.482977,372.3085534,50.91747174,3.258718191,4.480737513,170.4038054,2.987158342,22.94680726,97.08264612,371.4938738,250.513961,1042.110922,660.1619936,6.2,5.8,6.5,9.8,21.1,11.3,3.6,12.275,99,253,442,189,8.1,6.5,7.3,7.1,6.4,5.6,511,292,219,74.71329498,66.33289337,81.51064301,98.03232574,98.12947845,98.20826721,30.72581291,25.7725563,27.99087334,94,91.4,88.7,89.7,20.6,11.625,19.2,15.65,NA,NA,90.175,NA,NA,18.4,11.025,15.675,13.25,NA,NA,41.325,85.7,90.7,88.3,93,99.475,96.075,68.8,69.4,69.1,76.5,77.5,77,84.725,86.5,85.7,4.2,2.4,3.3,21.9,19.6,20.8,0,NA,NA,NA,995,11,187,797,984,45,NA,48,44,44
SRB,Europe,Upper middle income,Developed economies,2012,45111000000,2.878611203,7324623,2607.915793,355.6497037,60.07135111,2.593990162,2.457464364,176.2548052,2.593990162,23.75548885,89.01482028,333.9421019,227.5885052,978.6169199,599.3482531,5.9,5.5,6.2,9.2,20,10.8,3.7,12.55,99,246,429,183,7.8,6.3,7.1,6.8,6.1,5.4,496,283,213,74.72845459,66.31001282,81.5178299,98.03232574,98.1297226,98.20826721,30.66038704,25.38486671,27.74007034,91,91.4,88.7,89.7,20.8,12.25,18,15.3,NA,NA,90.25,NA,NA,29.2,8.65,17.85,13.1,NA,NA,38.05,85.7,90.7,88.3,93.2,99.65,96.25,68.8,69.4,69.1,76.5,77.5,77,87.75,89.1,88.5,4.2,2.4,3.3,22.1,20.2,21.2,0,NA,NA,NA,1075,10,202,863,1065,45,NA,51,44,45
SRB,Europe,Upper middle income,Developed economies,2013,50456000000,4.069084727,7276180,2607.915793,355.6497037,60.07135111,2.593990162,2.457464364,176.2548052,2.593990162,23.75548885,89.01482028,333.9421019,227.5885052,978.6169199,599.3482531,5.8,5.4,6.1,9,19.5,10.5,3.8,12.825,99.9,236,411,175,7.5,6.1,6.8,6.5,5.9,5.2,476,272,204,74.73943329,66.28712463,81.52500916,98.03232574,98.12992096,98.20826721,30.59319687,24.98991013,27.48510933,95,91.4,88.7,89.7,21,12.875,16.8,14.95,NA,NA,90.325,NA,NA,40,6.275,20.025,12.95,NA,NA,34.775,85.7,90.7,88.3,93.4,99.825,96.425,68.8,69.4,69.1,76.5,77.5,77,90.775,91.7,91.3,4.2,2.4,3.3,22.3,20.8,21.6,0,NA,NA,NA,1165,11,219,935,1154,46,NA,54,45,46
SRB,Europe,Upper middle income,Developed economies,2014,49114000000,4.069705318,7227203,2607.915793,355.6497037,60.07135111,2.593990162,2.457464364,176.2548052,2.593990162,23.75548885,89.01482028,333.9421019,227.5885052,978.6169199,599.3482531,5.7,5.3,6,8.8,19.1,10.3,3.9,13.1,98.4,223,390,167,7.3,5.8,6.6,6.3,5.7,5,454,259,195,74.75062561,66.26423645,81.53219604,98.03232574,98.13011932,98.20826721,30.52421951,24.58761787,27.22447777,93,91.4,88.7,89.7,21.2,13.5,15.6,14.6,NA,NA,90.4,NA,NA,50.8,3.9,22.2,12.8,NA,NA,31.5,85.7,90.7,88.3,93.6,100,96.6,68.8,69.4,69.1,76.5,77.5,77,93.8,94.3,94.1,4.2,2.4,3.3,22.5,21.5,22,0,NA,NA,NA,1272,12,239,1021,1260,48,NA,57,46,48
SRB,Europe,Upper middle income,Developed economies,2015,41297000000,5.684577015,7177253,2607.915793,355.6497037,60.07135111,2.593990162,2.457464364,176.2548052,2.593990162,23.75548885,89.01482028,333.9421019,227.5885052,978.6169199,599.3482531,5.6,5.3,6,8.6,18.7,10.1,3.64,12.18,98.7,213,373,160,6.9,5.7,6.3,6,5.4,4.8,434,246,188,74.76174164,66.2413559,81.53937531,98.03232574,98.13011932,98.20826721,30.45343208,24.1779232,26.95822334,95,91.4,88.7,89.7,21.5,13.44,16.2,14.92,NA,NA,91,NA,NA,42.18,9.6,19.68,14.96,NA,NA,32.1,86.6,91,88.92,92.6,99.82,96.42,69.9,70.28,70.08,77.86,79.56,78.78,94.14,94.44,94.32,3.8,2.38,3.08,22.8,22.2,22.5,0,NA,NA,NA,1400,11,264,1125,1389,50,NA,62,48,50
SRB,Europe,Upper middle income,Developed economies,2016,42225000000,5.570199076,7126083,2607.915793,355.6497037,60.07135111,2.593990162,2.457464364,176.2548052,2.593990162,23.75548885,89.01482028,333.9421019,227.5885052,978.6169199,599.3482531,5.6,5.2,6,8.5,18.5,10,3.38,11.26,99,202,353,151,6.7,5.5,6.1,5.8,5.2,4.7,412,234,178,74.77307129,66.21846771,81.54655457,98.03232574,98.13011932,98.20826721,30.38080978,23.76076126,26.68615913,93,91.4,88.7,89.7,21.7,13.38,16.8,15.24,NA,NA,91.6,NA,NA,33.56,15.3,17.16,17.12,NA,NA,32.7,87.5,91.3,89.54,91.6,99.64,96.24,71,71.16,71.06,79.22,81.62,80.56,94.48,94.58,94.54,3.4,2.36,2.86,23,22.9,22.9,0,NA,NA,NA,1570,13,296,1261,1557,53,NA,68,50,53
SRB,Europe,Upper middle income,Developed economies,2017,45973000000,6.260830444,7073507,2607.915793,355.6497037,60.07135111,2.593990162,2.457464364,176.2548052,2.593990162,23.75548885,89.01482028,333.9421019,227.5885052,978.6169199,599.3482531,5.5,5.1,5.8,8.2,17.9,9.7,3.12,10.34,99.3,193,338,145,6.5,5.3,5.9,5.6,5.1,4.5,395,224,171,74.7872467,66.19557953,81.55374146,98.03232574,98.13011932,98.20826721,30.30632973,23.33606148,26.40702248,95,91.4,88.7,89.7,22,13.32,17.4,15.56,NA,NA,92.2,NA,NA,24.94,21,14.64,19.28,NA,NA,33.3,88.4,91.6,90.16,90.6,99.46,96.06,72.1,72.04,72.04,80.58,83.68,82.34,94.82,94.72,94.76,3,2.34,2.64,23.2,23.6,23.4,0,NA,NA,NA,1752,12,331,1409,1740,57,NA,76,53,56
SRB,Europe,Upper middle income,Developed economies,2018,52788000000,7.74893095,7020019,2607.915793,355.6497037,60.07135111,2.593990162,2.457464364,176.2548052,2.593990162,23.75548885,89.01482028,333.9421019,227.5885052,978.6169199,599.3482531,5.3,4.9,5.6,7.9,17.2,9.3,2.86,9.42,99.6,186,326,140,6.3,5.2,5.8,5.5,5,4.4,382,217,165,74.80426025,66.17269135,81.56092072,98.03232574,98.13011932,98.20826721,30.22996712,22.9037571,26.12055016,97,91.4,88.7,89.7,22.3,13.26,18,15.88,NA,NA,92.8,NA,NA,16.32,26.7,12.12,21.44,NA,NA,33.9,89.3,91.9,90.78,89.6,99.28,95.88,73.2,72.92,73.02,81.94,85.74,84.12,95.16,94.86,94.98,2.6,2.32,2.42,23.4,24.5,23.9,0,NA,NA,NA,1980,12,310,1658,1968,61,NA,70,60,61
SRB,Europe,Upper middle income,Developed economies,2019,53865000000,7.926877434,6966153,2607.915793,355.6497037,60.07135111,2.593990162,2.457464364,176.2548052,2.593990162,23.75548885,89.01482028,333.9421019,227.5885052,978.6169199,599.3482531,5.1,4.8,5.4,7.6,16.5,8.9,2.6,8.5,99.9,180,315,135,6.2,5.1,5.7,5.4,4.8,4.3,370,210,160,74.82414246,66.14981079,81.5681076,98.03232574,98.13011932,98.20826721,30.12677193,22.43267632,25.79807281,97,91.4,88.7,89.7,22.7,13.2,18.6,16.2,94.5,92.6,93.4,9.9,6,7.7,32.4,9.6,23.6,34.8,34.3,34.5,90.2,92.2,91.4,88.6,99.1,95.7,74.3,73.8,74,83.3,87.8,85.9,95.5,95,95.2,2.2,2.3,2.2,23.6,25.3,24.4,0,NA,NA,NA,2097,11,328,1758,2086,62,NA,73,60,62
SRB,Europe,Upper middle income,Developed economies,2020,55874000000,6.207764255,6907812,2607.915793,355.6497037,60.07135111,2.593990162,2.457464364,176.2548052,2.593990162,23.75548885,89.01482028,333.9421019,227.5885052,978.6169199,599.3482531,4.9,4.6,5.2,7.3,15.9,8.5,2.6,8.5,98.6500803,172,301,129,6.1,4.9,5.5,5.2,4.7,4.2,354,201,153,74.84690857,66.12692261,81.57528687,98.03232574,98.13011932,98.20826721,29.99599075,21.94753075,25.45295715,92,91.4,88.7,89.7,23.1,13.2,18.6,16.2,NA,NA,93.4,NA,NA,7.7,32.4,9.6,23.6,NA,NA,34.5,90.2,92.2,91.4,88.6,99.1,95.7,74.3,73.8,74,83.3,87.8,85.9,95.5,95,95.2,2.2,2.3,2.2,23.9,26.2,25,0,NA,NA,NA,2172,12,316,1844,2160,62,NA,70,60,62
SRB,Europe,Upper middle income,Developed economies,2021,65830000000,6.971859608,6835430,2607.915793,355.6497037,60.07135111,2.593990162,2.457464364,176.2548052,2.593990162,23.75548885,89.01482028,333.9421019,227.5885052,978.6169199,599.3482531,4.7,4.4,5,7,15.1,8.1,2.6,8.5,98.6500803,164,288,124,6,4.8,5.4,5.1,4.6,4.1,340,193,147,74.87272644,66.10403442,81.58246613,98.03232574,98.13011932,98.20826721,29.86370468,21.4562912,25.10082054,91,91.4,88.7,89.7,23.6,13.2,18.6,16.2,NA,NA,93.4,NA,NA,7.7,32.4,9.6,23.6,NA,NA,34.5,90.2,92.2,91.4,88.6,99.1,95.7,74.3,73.8,74,83.3,87.8,85.9,95.5,95,95.2,2.2,2.3,2.2,24.1,27.1,25.5,0,NA,NA,NA,2289,10,318,1961,2279,63,NA,70,62,63
SRB,Europe,Upper middle income,Developed economies,2022,66798000000,6.884103311,6791213,2607.915793,355.6497037,60.07135111,2.593990162,2.457464364,176.2548052,2.593990162,23.75548885,89.01482028,333.9421019,227.5885052,978.6169199,599.3482531,4.6,4.3,4.9,6.8,14.8,7.9,2.6,8.5,98.6500803,160,280,120,5.8,4.8,5.3,5,4.5,4,330,187,143,74.90129852,66.08115387,81.58965302,98.03232574,98.13011932,98.20826721,29.77985764,20.95891953,24.76312447,92,91.4,88.7,89.7,24.2,13.2,18.6,16.2,NA,NA,93.4,NA,NA,7.7,32.4,9.6,23.6,NA,NA,34.5,90.2,92.2,91.4,88.6,99.1,95.7,74.3,73.8,74,83.3,87.8,85.9,95.5,95,95.2,2.2,2.3,2.2,24.3,28,26,0,NA,NA,NA,2427,8,323,2096,2419,64,NA,70,63,64
SRB,Europe,Upper middle income,Developed economies,2023,81343000000,6.043675215,6773201,2473.828295,353.5801472,62.45931964,2.42058285,1.929653977,177.781153,2.491424549,23.39406438,75.73596436,308.2922024,203.1539991,931.415717,578.2578287,4.6,4.3,4.9,6.6,14.4,7.8,2.6,8.5,98.6500803,154,270,116,5.8,4.7,5.2,4.9,4.5,4,319,181,138,74.93280792,66.05826569,81.59683228,98.03232574,98.13011932,98.20826721,29.69554901,20.45537758,24.41821098,93,91.4,88.7,89.7,24.9,13.2,18.6,16.2,NA,NA,93.4,NA,NA,7.7,32.4,9.6,23.6,NA,NA,34.5,90.2,92.2,91.4,88.6,99.1,95.7,74.3,73.8,74,83.3,87.8,85.9,95.5,95,95.2,2.2,2.3,2.2,24.52461006,28.9094686,26.56818156,2,NA,NA,NA,2569,6,329,2234,2563,65,NA,71,64,65
SRB,Europe,Upper middle income,Developed economies,2024,89074000000,6.326745358,6736216,2449.866864,353.5329047,63.05631178,2.377231022,1.79770138,178.1627399,2.465783146,23.4058901,73.4169534,303.4088844,198.628015,922.6591553,574.8168227,4.6,4.3,4.9,6.4,14.1,7.6,2.6,8.5,98.6500803,148.0008076,260.9083822,112.3835616,5.711860489,4.600052125,5.115185886,4.811370153,4.499748075,3.97951592,308.0006,175.5097953,133.4746036,74.96726227,66.0353775,81.60401917,98.03232574,98.13011932,98.20826721,29.61077881,19.94563103,24.06578636,95,91.4,88.7,89.7,25.59998864,13.2,18.6,16.2,NA,NA,93.4,NA,NA,7.7,32.4,9.6,23.6,NA,NA,34.5,90.2,92.2,91.4,88.6,99.1,95.7,74.3,73.8,74,83.3,87.8,85.9,95.5,95,95.2,2.2,2.3,2.2,24.74147067,29.81883507,27.10257249,4,NA,NA,NA,2684,6,321,2357,2678,65,NA,69,65,65
SRB,Europe,Upper middle income,Developed economies,2025,1.00048E+11,5.182297386,6689039,2425.905433,353.4856621,63.65330391,2.333879194,1.665748783,178.5443268,2.440141743,23.41771582,71.09794243,298.5255663,194.102031,913.9025936,571.3758168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRB,Europe,Upper middle income,Developed economies,2026,1.12108E+11,4.714846988,6641964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRB,Europe,Upper middle income,Developed economies,2027,1.21291E+11,4.441101511,6597530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRB,Europe,Upper middle income,Developed economies,2028,1.2952E+11,4.236868597,6552480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRB,Europe,Upper middle income,Developed economies,2029,1.38759E+11,4.02750667,6507079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRB,Europe,Upper middle income,Developed economies,2030,1.48706E+11,3.825981301,6461212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRB,Europe,Upper middle income,Developed economies,2031,1.57523E+11,3.675910491,6414891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRB,Europe,Upper middle income,Developed economies,2032,1.6634E+11,3.541745674,6368276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRB,Europe,Upper middle income,Developed economies,2033,1.75157E+11,3.421087975,6321235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRB,Europe,Upper middle income,Developed economies,2034,1.83974E+11,3.311995395,6273957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRB,Europe,Upper middle income,Developed economies,2035,1.92791E+11,3.212881194,6226578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRB,Europe,Upper middle income,Developed economies,2036,2.01608E+11,3.122436204,6179059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRB,Europe,Upper middle income,Developed economies,2037,2.10425E+11,3.039570681,6131350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRB,Europe,Upper middle income,Developed economies,2038,2.19242E+11,2.963370179,6083453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRB,Europe,Upper middle income,Developed economies,2039,2.28059E+11,2.893061667,6035409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRB,Europe,Upper middle income,Developed economies,2040,2.36876E+11,2.82798721,5987456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUR,Americas,Upper middle income,Developing economies,2000,1355000000,-7.173431734,476643,3585.111244,543.038909,140.5925978,NA,NA,258.3388985,NA,1.757407472,166.9537099,114.2314857,514.9203894,485.0444624,1637.903764,13.6,12.4,14.8,3.3,7.5,4.1,7,3.9,70.9,187,328,141,34.6,27.3,31.1,30.6,27.3,23.9,371,211,160,51.58039474,30.3156929,62.31964493,66.8383255,72.09887695,74.79812622,37.38469315,25.46538734,29.46502876,71,60,56,58,27.5,30.1,25.3,27.7,NA,NA,88.5,NA,NA,34.4,3.7,5.6,4.7,NA,NA,41.1,NA,NA,NA,61.7,55.5,58.4,NA,NA,NA,NA,NA,NA,52.9,56.5,54.8,NA,NA,NA,21.1,8.8,14.9,36,NA,NA,NA,1121,79,519,523,1042,20,43,24,15,19
