ISO3,M49,Country_name,Region.Name,Developed.Developing,Income.group,TimePeriod,GDP.nominal..USD.million.,Pop..million.,CV_CC,CV_GE,CV_ODA_PC,CV_TAX_GDP,CV_TDS,CV_FDI,CV_TDS_GDP,CV_TDS_PC,CV_FDI_PC,Foreign.direct.investment..net.inflows....of.GDP.,GVT_TOTAL,GVT_ECON_AFFAIRS,GVT_AGRI_FORESTRY,GVT_ENERGY,GVT_INDUSTRY,GVT_TRANSPORT,GVT_COMMUNICATION,GVT_ENV_PROTECTION,GVT_HOUSING_AMEN,GVT_HEALTH,GVT_EDUCATION,GVT_SOCIAL_PROTECTION,GVT_OTHER,Total.function_per_capita,Economic.affairs_per_capita,Agriculture..forestry..fishing.and.hunting_per_capita,Fuel.and.energy_per_capita,Mining..manufacturing.and.construction_per_capita,Transport_per_capita,Communication_per_capita,Environment.protection_per_capita,Housing.and.community.amenities_per_capita,Health_per_capita,Education_per_capita,Social.protection_per_capita,Special.others_per_capita,X1.78,X1.79,X1.80,X1.82,X1.81,X1.83,X1.84,X1.85,X1.77,X1.61,X1.59,X1.60,X1.64,X1.63,X1.62,X1.58,X1.56,X1.57,X1.65,X1.67,X1.66,X1.68,X1.69,X1.70,X1.72,X1.71,X1.73,X1.75,X1.76,X1.74,X1.14,X1.16,X1.17,X1.18,X1.19,X1.20,X1.21,X1.22,X1.23,X1.24,X1.25,X1.26,X1.27,X1.28,X1.32,X1.33,X1.34,X1.29,X1.30,X1.31,X1.35,X1.36,X1.37,X1.38,X1.39,X1.40,X1.41,X1.42,X1.43,X1.44,X1.45,X1.46,X1.47,X1.48,X1.49,X1.50,X1.51,X1.52,X1.53,X1.54,X1.55,X1.15,X1.1,X1.2,X1.3,X1.6,X1.8,X1.10,X1.12,X1.4,X1.7,X1.9,X1.11,X1.13,X1.5
TUR,792,Türkiye,Asia and Oceania,Developing economies,Upper middle income,2028,1.76043E+12,88480389,31.60016931,31.18878224,17.90814163,18.44980422,83928273785,10925830784,4.767487136,948.5522694,123.4830781,0.620634208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUR,792,Türkiye,Asia and Oceania,Developing economies,Upper middle income,2029,1.8663E+12,88755438,30.94021078,29.04663256,18.16597228,18.55454106,85444560461,11009537476,4.578286474,962.6966233,124.0435259,0.589912526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUR,792,Türkiye,Asia and Oceania,Developing economies,Upper middle income,2030,1.96178E+12,89027542,30.28025226,26.90448288,18.42380293,18.65927791,86960847138,11093244169,4.432752252,976.7858933,124.6046327,0.565468308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUR,792,Türkiye,Asia and Oceania,Developing economies,Upper middle income,2031,2.06266E+12,89292981,29.62029374,24.7623332,18.68163358,18.76401475,88477133815,11176950861,4.289461553,990.8632551,125.1716623,0.54186996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUR,792,Türkiye,Asia and Oceania,Developing economies,Upper middle income,2032,2.16355E+12,89538361,28.96033521,22.62018353,18.93946423,18.86875159,89993420491,11260657553,4.1595354,1005.082285,125.7634988,0.520472535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUR,792,Türkiye,Asia and Oceania,Developing economies,Upper middle income,2033,2.26443E+12,89768838,28.30037669,20.47803385,19.19729488,18.97348844,91509707168,11344364245,4.041185878,1019.392801,126.3730766,0.500981655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUR,792,Türkiye,Asia and Oceania,Developing economies,Upper middle income,2034,2.36531E+12,89985413,27.64041817,18.33588417,19.45512554,19.07822528,93025993845,11428070937,3.932931734,1033.789708,126.9991497,0.483153375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUR,792,Türkiye,Asia and Oceania,Developing economies,Upper middle income,2035,2.46619E+12,90188557,26.98045965,16.19373449,19.71295619,19.18296212,94542280521,11511777629,3.833534082,1048.273569,127.641222,0.466783662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUR,792,Türkiye,Asia and Oceania,Developing economies,Upper middle income,2036,2.56707E+12,90384514,26.32050112,14.05158482,19.97078684,19.28769897,96058567198,11595484321,3.741948783,1062.776829,128.2906087,0.451700558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUR,792,Türkiye,Asia and Oceania,Developing economies,Upper middle income,2037,2.66796E+12,90570005,25.6605426,11.90943514,20.22861749,19.39243581,97574853874,11679191013,3.657289622,1077.341818,128.9520853,0.437758115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUR,792,Türkiye,Asia and Oceania,Developing economies,Upper middle income,2038,2.76884E+12,90735308,25.00058408,9.767285461,20.48644814,19.49717265,99091140551,11762897705,3.578799543,1092.090199,129.6396956,0.424831652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUR,792,Türkiye,Asia and Oceania,Developing economies,Upper middle income,2039,2.86972E+12,90881253,24.34062555,7.625135783,20.74427879,19.6019095,1.00607E+11,11846604397,3.505827941,1107.020688,130.3525645,0.412814022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUR,792,Türkiye,Asia and Oceania,Developing economies,Upper middle income,2040,2.9706E+12,91009681,23.68066703,5.482986105,21.00210944,19.70664634,1.02124E+11,11930311089,3.437812592,1122.119238,131.0883739,0.401612634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UKR,804,Ukraine,Europe,Developed economies,Upper middle income,2000,32331000000,49556660,11.17021275,27.32240486,8.49209397,13.61538199,3754862757,595000000,11.61381571,75.76908445,12.00645887,1.840338994,13799,1407,195,442,266,331,11,0,327,1168,1720,5700,3476,280.9994653,28.65180432,3.970932368,9.000780034,5.416759025,6.740403147,0.229264548,0,6.658948124,23.7848667,35.02565986,116.0734077,70.78441493,22.6,21.5,23.7,224,485,261,8.2,176.3,99.9,3928,6857,2929,20.3,16.2,18.3,19.6,17.6,15.6,7167,4099,3068,66.34533691,8.60866642,94.59670258,87.75,95.24311829,98.59999847,NA,89.26856232,87.61345673,99,NA,NA,NA,11.6,17.6,12.8,15.1,NA,NA,95.5,NA,NA,35.9,8.2,3.5,6,NA,NA,74.9,NA,NA,NA,79.3,81.5,80.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.2,12.6,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UKR,804,Ukraine,Europe,Developed economies,Upper middle income,2001,37863000000,49106855,10.34701109,28.25579739,8.49209397,11.66241269,2475037024,792000000,6.53682229,50.40104938,16.12809454,2.091751842,13799,1407,195,442,266,331,11,0,327,1168,1720,5700,3476,280.9994653,28.65180432,3.970932368,9.000780034,5.416759025,6.740403147,0.229264548,0,6.658948124,23.7848667,35.02565986,116.0734077,70.78441493,22.5,21.4,23.7,211.7,458.1,246.4,NA,NA,99.9,3694,6448,2754,19.4,15.5,17.5,18.7,16.8,14.9,6722,3844,2878,66.36515045,8.625519753,94.56932831,87.75,95.24311829,98.59999847,NA,89.31467438,87.72939301,99,NA,NA,NA,11.4,17.6,12.8,15.1,NA,NA,95.5,NA,NA,35.9,8.2,3.5,6,NA,NA,74.9,NA,NA,NA,79.3,81.5,80.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5,13,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UKR,804,Ukraine,Europe,Developed economies,Upper middle income,2002,42339000000,48677281,9.523809433,29.18918991,8.49209397,12.63279714,3545104249,693000000,8.37314119,72.8287237,14.23662098,1.636788776,15962,1705,319,596.6666667,238,671,11,75,352,1568,2283,6594,3385,327.9147823,35.02660718,6.58647003,12.29487398,4.875601404,13.87955376,0.229264548,1.540759846,7.231299546,32.21215252,46.90072973,135.4636057,69.53962774,22.4,21.3,23.5,201.1,435.3,234.2,NA,NA,99.9,3553,6206,2653,18.4,14.7,16.6,17.8,16,14.2,6446,3685,2761,66.43819427,8.642372131,94.54195404,87.75,95.24311829,98.59999847,NA,89.54590607,87.9824295,99,NA,NA,NA,11.3,17.6,12.8,15.1,NA,NA,95.5,NA,NA,35.9,8.2,3.5,6,NA,NA,74.9,NA,NA,NA,79.3,81.5,80.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.8,13.4,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UKR,804,Ukraine,Europe,Developed economies,Upper middle income,2003,50096000000,48315136,16.40211678,30.27026939,8.49209397,13.16162595,3889891438,1424000000,7.764874318,80.51082456,29.47316551,2.842542319,19402,2694,443,751.3333333,210,1011,11,111,396,2012,2753,7398,4038,401.5718801,55.75892408,9.202007691,15.58896794,4.334443783,21.01870437,0.229264548,2.297416694,8.196189285,41.64326475,56.98007349,153.119718,83.57629377,22,20.9,23.1,196.5,426.3,229.7,NA,NA,99.9,3518,6154,2636,17.5,14,15.8,16.9,15.3,13.5,6371,3638,2733,66.54891205,8.659225464,94.51457977,87.75,95.24311829,98.59999847,NA,89.77714539,88.23742676,97,NA,NA,NA,11.3,17.6,12.8,15.1,NA,NA,95.5,NA,NA,35.9,8.2,3.5,6,NA,NA,74.9,NA,NA,NA,79.3,81.5,80.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1,13.8,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UKR,804,Ukraine,Europe,Developed economies,Upper middle income,2004,64747000000,47979507,16.25615692,30.34825897,8.49209397,12.81409146,4428122166,1715000000,6.839115583,92.29194802,35.7444273,2.648771372,26662,4046,567,906,182,1351,11,167,566,2503,3384,10754,5242,555.6955806,84.32766931,11.81754535,18.88306189,3.793286163,28.15785498,0.229264548,3.480652688,11.79670312,52.16810585,70.53011195,224.1373593,109.2549784,21.5,20.4,22.6,194.6,422.9,228.3,NA,NA,99.9,3503,6133,2630,16.7,13.4,15.1,16.2,14.6,12.9,6334,3614,2720,69.34004211,17.47590446,94.20140839,87.75,95.24311829,98.59999847,NA,90.01015472,88.54285431,99,NA,NA,NA,11.4,17.6,12.8,15.1,NA,NA,95.5,NA,NA,35.9,8.2,3.5,6,NA,NA,74.9,NA,NA,NA,79.3,81.5,80.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3,14.3,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UKR,804,Ukraine,Europe,Developed economies,Upper middle income,2005,85996000000,47585556,24.87804794,31.86274529,8.49209397,16.52877057,5890255685,7808000000,6.849453097,123.7824285,164.0834038,9.079492069,37487,4071,740,808,111,1170,12,174,903,3279,5146,17346,6568,787.7810653,85.55117019,15.55093735,16.9799424,2.332640602,24.58729283,0.252177362,3.656571755,18.97634652,68.90746427,108.1420589,364.5223773,138.0250763,21,19.9,22.1,193.3,420.4,227.2,NA,NA,99.8,3445,6035,2590,16,12.8,14.5,15.5,14,12.4,6225,3549,2676,71.95430756,26.32677078,93.63394165,87.75,95.24311829,98.59999847,NA,90.24317169,88.84902191,96,NA,NA,NA,11.5,17.6,12.8,15.1,NA,NA,95.5,NA,NA,35.9,8.2,3.5,6,NA,NA,74.9,NA,NA,NA,79.3,81.5,80.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6,14.7,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UKR,804,Ukraine,Europe,Developed economies,Upper middle income,2006,1.07767E+11,47278694,24.87804794,36.5853653,10.25056769,17.09216344,9438502877,5604000000,8.758249629,199.63544,118.5311929,5.20010764,48139,5415,1026,1078,208,1898,17,305,1722,4149,6589,21514,8445,1018.196484,114.5336206,21.70110706,22.80096823,4.399444705,40.14493294,0.35957,6.451108823,36.42232588,87.75623117,139.3651018,455.0464105,178.6216853,20.5,19.4,21.6,194.3,422.8,228.5,NA,NA,99.9,3447,6045,2598,15.4,12.4,14,15,13.5,12,6228,3547,2681,74.53527069,35.21182632,93.06679535,87.75,95.24311829,98.59999847,NA,90.47620392,89.15425873,98,NA,NA,NA,11.7,17.75,12.5,14.95,NA,NA,95.2,NA,NA,38.8,14.75,7.25,11.05,NA,NA,74.9,NA,NA,NA,86.15,82.15,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,15.1,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UKR,804,Ukraine,Europe,Developed economies,Upper middle income,2007,1.4326E+11,47062798,21.35922241,25.72815514,8.945043817,15.81795379,12031171696,9891000000,8.39813744,255.6408078,210.1659999,6.904230071,61745,8363,1363,1555,408,3069,80,406,1233,5588,8653,26483,11018,1311.970444,177.698742,28.961304,33.04095944,8.669267815,65.21074246,1.699856434,8.626771404,26.19903729,118.7349719,183.8607216,562.7162244,234.1127274,19.9,18.9,21,196.3,427.4,231,NA,NA,98.7,3491,6127,2636,14.9,11.9,13.4,14.4,13,11.5,6305,3590,2715,77.09301758,44.13106537,92.49996185,87.75,95.24311829,98.59999847,NA,90.70923615,89.45915985,98,NA,NA,NA,11.9,17.9,12.2,14.8,93,96.5,94.9,43.9,39.7,41.7,21.3,11,16.1,72.2,77.3,74.9,NA,NA,NA,93,82.8,87.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,15.6,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UKR,804,Ukraine,Europe,Developed economies,Upper middle income,2008,1.81313E+11,46819175,19.90291214,22.81553459,13.18579716,17.09171786,18498447262,10913000000,10.20249362,395.1040842,233.0882592,6.01887344,81867,9875,1828,2940,138,2529,32,525,1703,6605,11575,36703,14974,1748.57844,210.9178558,39.04383193,62.7947844,2.947510288,54.01632985,0.683480647,11.21335436,36.37398566,141.0746772,247.2277651,783.9309428,319.826225,19.2,18.2,20.3,197.7,431,233.3,NA,NA,99.9,3544,6212,2668,14.3,11.4,12.9,13.8,12.5,11.1,6386,3639,2747,79.6280365,53.08449173,91.93344116,87.75,95.24311829,98.59999847,NA,90.94228363,89.76374817,90,NA,NA,NA,12.1,20.96,15.5,18.02,NA,NA,95,NA,NA,46.5,21.04,12.68,16.82,NA,NA,76.12,NA,NA,NA,89.44,81.26,84.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3,16,23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UKR,804,Ukraine,Europe,Developed economies,Upper middle income,2009,1.17079E+11,46623731,15.31100464,21.53110123,14.04269118,15.78923638,22972792054,4816000000,19.62161622,492.7274493,103.2950366,4.113461851,56660,5073,807,1536,88,1618,25,326,962,4869,8572,27009,9850,1215.260958,108.807251,17.30878209,32.94459639,1.887450835,34.7033574,0.536207624,6.992147411,20.63326935,104.4317968,183.85487,579.2972682,211.2658037,18.7,17.7,19.8,200,437,237,NA,NA,99.9,3531,6181,2650,13.6,10.9,12.3,13.2,11.9,10.6,6351,3625,2726,82.13985443,62.07210541,91.36723328,87.75,95.24311829,98.59999847,NA,91.17533875,90.06800842,71,NA,NA,NA,12.2,24.02,18.8,21.24,NA,NA,95.1,NA,NA,51.3,20.78,14.36,17.54,NA,NA,77.34,NA,NA,NA,85.88,79.72,82.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5,16.4,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UKR,804,Ukraine,Europe,Developed economies,Upper middle income,2010,1.36011E+11,46456003,16.19047546,23.92344475,14.02122337,14.99750577,27016692287,6495000000,19.8636083,581.5543857,139.8097034,4.775349053,66043,5601,923,1519,92,1761,22,362,684,5812,10061,31166,12358,1421.624671,120.5656888,19.86826116,32.69760423,1.980368393,37.90683413,0.473566355,7.792319111,14.72360849,125.1076206,216.5705044,670.8713188,266.0151369,18.3,17.3,19.4,202,442.4,240.4,NA,NA,99.9,3333,5841,2508,13,10.4,11.7,12.6,11.4,10.1,6009,3425,2584,84.61241913,71.09391022,90.8013382,87.75,95.24311829,98.59999847,NA,91.40840149,90.36920166,52,NA,NA,NA,12.4,27.08,22.1,24.46,NA,NA,95.2,NA,NA,56.1,20.52,16.04,18.26,NA,NA,78.56,NA,NA,NA,82.32,78.18,80.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8,16.8,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UKR,804,Ukraine,Europe,Developed economies,Upper middle income,2011,1.63059E+11,46307853,14.69194317,20.85308075,16.79905088,17.84004927,26868015575,7207000000,16.4774809,580.204303,155.6323503,4.419872561,73969,7265,959,1380,151,2125,23,488,1089,6249,10828,22218,25832,1597.331666,156.8848377,20.70923046,29.80056104,3.260786027,45.88854508,0.496676017,10.53816941,23.51652969,134.9447145,233.8264311,479.7890328,557.8319513,18,16.9,19,203,445.5,242.5,NA,NA,99.9,3144,5514,2370,12.3,9.9,11.2,12,10.8,9.6,5676,3233,2443,87.07777405,80.14989471,90.23575592,87.75,95.24311829,98.59999847,NA,91.64147949,90.6703949,50,NA,NA,NA,12.6,30.14,25.4,27.68,NA,NA,95.3,NA,NA,60.9,20.26,17.72,18.98,NA,NA,79.78,NA,NA,NA,78.76,76.64,77.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,17.3,24.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UKR,804,Ukraine,Europe,Developed economies,Upper middle income,2012,1.75781E+11,46210056,12.32227516,32.70142365,16.70765044,17.63331542,29343119868,8401000000,16.6929986,634.9942503,181.8002558,4.779242353,85146,7779,937,2184,156,1886,25,663,2510,7496,12712,39194,14793,1842.585951,168.3399821,20.27697175,47.26244002,3.375888573,40.81362723,0.541007784,14.34752643,54.31718152,162.215774,275.0916381,848.1703636,320.125126,18,17,19.1,207.6,456.6,249.1,NA,NA,99,3059,5371,2312,11.8,9.5,10.7,11.4,10.3,9.2,5527,3144,2383,89.38660431,88.76112366,89.67048645,87.75,95.24311829,98.59999847,NA,91.8745575,90.97162628,76,91,93.2,92.3,13,33.2,28.7,30.9,NA,NA,95.4,NA,NA,65.7,20,19.4,19.7,NA,NA,81,NA,NA,NA,75.2,75.1,75.1,NA,NA,NA,NA,NA,NA,52.7,56.8,54.8,NA,NA,NA,30.2,17.7,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UKR,804,Ukraine,Europe,Developed economies,Upper middle income,2013,1.8331E+11,46126770,10.90047359,29.85782051,17.14273938,16.89868434,37851380457,4499000000,20.64883556,820.5946451,97.53555257,2.454312367,87205,6158,964,1929,63,1891,23,700,964,7953,13204,41842,16589,1890.550758,133.5016521,20.89892702,41.81953343,1.365801247,40.9957168,0.498625852,15.17556941,20.89892702,172.4161479,286.2545979,907.1088221,359.6393157,17.4,16.3,18.5,201.9,444.6,242.7,NA,NA,99.9,2936,5157,2221,11.2,9.1,10.2,10.9,9.9,8.8,5305,3017,2288,89.05118561,88.9309082,89.10553741,87.75,95.24311829,98.59999847,NA,92.05422211,91.23621368,76,NA,NA,NA,13.3,33.2,28.7,30.9,NA,NA,95.4,NA,NA,65.7,20,19.4,19.7,NA,NA,81,NA,NA,NA,75.2,75.1,75.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.5,18.1,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
